run_id,seed,config_hash,algorithm,iteration,mg,phase,episode_reward,discounted_return,cg_cost,ba_cost,imbalance_cost,abs_deficit,environment_steps,actor_loss,kl,actor_updates,trpo_accepted,actor_grad_norm,critic_loss,critic_grad_norm,critic_updates,actor_delta,critic_delta
main_seed3,3,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,F-MADRL,1,1,1,-52810.01608018291,-46318.09704468222,17011.510750923488,18384.826802084375,70223.69460735796,5619.78927846382,24,-0.002763316035270691,5.682011033059098e-05,4,0,1.0741034746170044,4454396.0,11759885.0,4,0.02601948007941246,0.2676298916339874
main_seed3,3,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,F-MADRL,1,2,1,-35673.235116246455,-31739.977899484707,36601.729704308316,10808.365561249837,23936.374966934756,1824.6693956230088,24,-0.002842272398993373,5.490786497830413e-05,4,0,1.1898208856582642,2101728.0,7220945.5,4,0.02612503245472908,0.2696212828159332
main_seed3,3,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,F-MADRL,1,3,1,-25424.169798231884,-22944.159113368987,21382.78817718052,13062.380385285953,16403.171033997296,1183.3148170985048,24,-0.0033666144590824842,4.234100924804807e-05,4,0,1.4943912029266357,793770.5,4537496.0,4,0.026254136115312576,0.26758667826652527
main_seed3,3,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,F-MADRL,2,1,1,-50144.2688604204,-43923.59906559684,19124.599450510694,17927.395545782652,63236.54272454747,5313.4881044651365,48,-0.0021740745287388563,5.108347613713704e-05,4,0,0.9603786468505859,3962534.0,10962027.0,4,0.02299194037914276,0.26436665654182434
main_seed3,3,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,F-MADRL,2,2,1,-34852.80831806862,-31116.444019526723,38731.912564857674,10223.405364321025,20750.298706958554,1718.2302871121892,48,-0.00022951264691073447,1.0518695489736274e-05,4,0,0.806916356086731,1749312.375,7035215.0,4,0.016625773161649704,0.265110582113266
main_seed3,3,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,F-MADRL,2,3,1,-25767.525098110906,-22926.250199751426,16603.86687583848,17249.597975868906,17681.585344514428,1306.5932907937224,48,-0.0009304831619374454,2.2885980797582306e-05,4,0,0.875135600566864,801266.5625,4568453.5,4,0.018074538558721542,0.2616572678089142
main_seed3,3,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,F-MADRL,3,1,1,-46211.51912348688,-40467.309386542634,20653.948558487846,7731.223626829513,64037.86606165642,5144.0013574828945,72,-0.001380324363708496,4.4957185309613124e-05,4,0,0.7538155317306519,3196489.25,11044646.0,4,0.02019263617694378,0.25177204608917236
main_seed3,3,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,F-MADRL,3,2,1,-37981.71302375543,-34047.72660126083,36324.87961753219,16542.131285626754,23096.415144351904,1842.9048836995594,72,-0.00014371673751156777,6.304229032139119e-07,4,0,1.0922935009002686,2074648.625,7454239.0,4,0.010477419011294842,0.2559871971607208
main_seed3,3,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,F-MADRL,3,3,1,-27189.793224763383,-24369.193012932337,20366.85378989899,15203.074670766771,18809.657988861007,1244.137242495662,72,-0.0018189847469329834,2.9643184461747296e-05,4,0,1.199022650718689,993640.1875,4893952.0,4,0.018131492659449577,0.2592381238937378
main_seed3,3,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,F-MADRL,4,1,1,-52853.01228695952,-46386.47708117997,17038.571577588416,19443.659421435328,69223.79357489529,5597.694063882849,96,-0.0017985155573114753,4.0001003071665764e-05,4,0,0.942975640296936,4302216.5,12315562.0,4,0.01976773701608181,0.24872753024101257
main_seed3,3,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,F-MADRL,4,2,1,-32130.868978611146,-28582.16820216798,31336.823309043757,12030.093865402543,20894.82078277599,1684.249286879854,96,-0.00034840902662836015,3.1212168778438354e-06,4,0,1.2132059335708618,1437410.375,6530673.0,4,0.01018578466027975,0.25301167368888855
main_seed3,3,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,F-MADRL,4,3,1,-25486.91418763384,-22722.93388061301,17607.736388480025,19947.97569036987,13418.116296417784,1137.9605910484304,96,-0.0007683634757995605,2.1101672246004455e-05,4,0,0.690220296382904,736041.8125,4520183.5,4,0.01823888160288334,0.2531164586544037
main_seed3,3,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,F-MADRL,5,1,1,-49991.56031652138,-43801.69864946716,18689.810905840954,17213.141863901932,64080.16786329989,5324.934614019207,120,0.00024962425231933594,1.1162056580360513e-05,4,0,0.43835294246673584,3807435.0,12047752.0,4,0.013094557449221611,0.25094565749168396
main_seed3,3,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,F-MADRL,5,2,1,-30331.138383991212,-26800.276566830275,30803.352649429566,12314.724728632227,17544.199389920628,1324.8568655441659,120,-0.0008769184350967407,9.156919077213388e-06,4,0,1.2008662223815918,1261040.125,6196891.5,4,0.01120829489082098,0.2518693208694458
main_seed3,3,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,F-MADRL,5,3,1,-22457.414393726795,-19940.170227247512,18814.172647199506,13218.029946736431,12882.626193517654,1023.1948325126543,120,-0.0009178469772450626,2.8098329494241625e-05,4,0,0.6824086308479309,593489.5,3904083.75,4,0.017675472423434258,0.25003769993782043
main_seed3,3,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,F-MADRL,6,1,1,-52071.54133574269,-45680.72128609267,16747.313457448152,18315.061787623585,69080.70742641365,5603.83088798288,144,-0.00046434998512268066,8.773888112045825e-06,4,0,0.6566203236579895,4064289.25,13222055.0,4,0.010947542265057564,0.2532244920730591
main_seed3,3,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,F-MADRL,6,2,1,-31314.19181208698,-27962.158809843262,30248.908370320998,13759.719014520579,18619.756239332382,1478.8006010712975,144,-0.001383533119224012,1.568545303598512e-05,4,0,1.1714770793914795,1173089.125,6643300.5,4,0.01311518158763647,0.25102633237838745
main_seed3,3,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,F-MADRL,6,3,1,-20679.143243735383,-18187.675552921686,19341.506035717517,10012.097185979383,12004.68326577387,905.3155731678321,144,-0.0002462466654833406,1.9901284758816473e-05,4,0,0.5755893588066101,493139.0,3502179.5,4,0.014441907405853271,0.25095245242118835
main_seed3,3,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,F-MADRL,7,1,1,-48434.80559278598,-42411.647571343376,16340.68611642538,14460.938652489196,66067.98641665738,5634.347442107122,168,0.00015758474182803184,1.7558437548359507e-06,4,0,1.2702305316925049,3293077.75,12846691.0,4,0.0077269114553928375,0.25475481152534485
main_seed3,3,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,F-MADRL,7,2,1,-29983.77979609023,-26888.55178009744,28298.58268934727,17932.9599279534,13736.016974879793,1298.879643952429,168,-0.0009550799732096493,1.667741707933601e-05,4,0,0.971129298210144,1156718.5,6102923.0,4,0.014317834749817848,0.24830324947834015
main_seed3,3,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,F-MADRL,7,3,1,-22941.21160630451,-20563.0851789686,16959.5465121928,10802.694537478976,18120.182162937243,1519.3092672059825,168,-0.001102303504012525,1.7354095689370297e-05,4,0,1.714118242263794,699354.6875,4088520.75,4,0.013170663267374039,0.25208061933517456
main_seed3,3,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,F-MADRL,8,1,1,-48351.12146162608,-42353.63969443352,16642.280078178963,13115.750192116811,66944.21265295638,5698.464326359255,192,-0.00016359984874725342,1.4675547390652355e-06,4,0,1.3103537559509277,3417752.75,13396091.0,4,0.004826472606509924,0.2557065486907959
main_seed3,3,d1c1eb972d85b5605cb5db7c2c6bc30520ef1b725ec02f3d139c77d64d6a78a6,F-MADRL,8,2,1,-33487.75479808633,-29950.24214133557,29735.749529560613,15273.127830905156,21966.6322357069,1949.2618879917086,192,-0.000428532570367679,1.56453788804356e-05,4,0,0.7459683418273926,1378197.875,7685989.5,4,0.014904536306858063,0.24838212132453918
