run_id,seed,config_hash,algorithm,iteration,mg,phase,episode_reward,discounted_return,cg_cost,ba_cost,imbalance_cost,abs_deficit,environment_steps,actor_loss,kl,actor_updates,trpo_accepted,actor_grad_norm,critic_loss,critic_grad_norm,critic_updates,actor_delta,critic_delta
inferred_20260921_seed0,0,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,A2C-MADRL,1,1,1,-30593.648432351245,-26636.884051811765,17861.18856983824,16187.196777099325,66472.62383424999,5403.206196007728,24,0.0674937516450882,3.3702719974826323e-06,1,0,1.122353196144104,1542320.375,6200196.0,4,0.006825670134276152,0.2708066403865814
inferred_20260921_seed0,0,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,A2C-MADRL,1,2,1,-8533.644541237487,-7547.302137173667,29129.593136879663,21814.57380435792,16699.469338694966,1370.6147096213558,24,-0.08418072015047073,1.1798014156738645e-06,1,0,0.5488300919532776,70072.7734375,792681.1875,4,0.006823625881224871,0.2640545666217804
inferred_20260921_seed0,0,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,A2C-MADRL,1,3,1,-7625.019790821091,-6735.77318595268,21643.59152211251,16709.36978442331,15239.912365978613,1247.5863601212154,24,0.21950744092464447,2.935640395662631e-06,1,0,1.5992375612258911,54187.609375,459086.625,4,0.006823237054049969,0.26680120825767517
inferred_20260921_seed0,0,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,A2C-MADRL,2,1,1,-33386.83008693188,-29043.946263167254,14196.096442217808,22792.66196370618,72549.01093069644,5926.380404149251,48,-0.09502425789833069,4.0701175407775736e-07,1,0,0.3838326036930084,1925964.625,6930130.0,4,0.0044080764055252075,0.26420894265174866
inferred_20260921_seed0,0,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,A2C-MADRL,2,2,1,-9118.845282377042,-8012.8264343379,33063.74236720672,18066.790730459426,17991.632489830492,1394.0519968531385,48,-0.09602055698633194,1.7871001318781055e-06,1,0,0.5771067142486572,85078.3515625,843477.625,4,0.0058708335272967815,0.25722256302833557
inferred_20260921_seed0,0,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,A2C-MADRL,2,3,1,-9073.140550922311,-8027.337429757577,19393.20261480516,17209.79777983686,18535.73454006549,1577.9039741000447,48,-0.05341275408864021,2.305719362993841e-06,1,0,0.957123339176178,84132.6875,665800.4375,4,0.005432479549199343,0.26007211208343506
inferred_20260921_seed0,0,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,A2C-MADRL,3,1,1,-32574.423095166567,-28405.07849116438,15180.089874637713,18661.572229868303,70883.53300683654,5787.667465383083,72,0.8168415427207947,8.027842000046803e-07,1,0,2.294487953186035,1760978.5,6891110.5,4,0.004393482580780983,0.26320403814315796
inferred_20260921_seed0,0,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,A2C-MADRL,3,2,1,-12094.49058151876,-10678.204027078807,35522.90620444805,19344.363613742018,24438.10041145546,1757.2593150595283,72,-0.25544068217277527,1.7286656657233834e-06,1,0,1.175416350364685,364796.25,1580196.375,4,0.005233743228018284,0.2585601210594177
inferred_20260921_seed0,0,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,A2C-MADRL,3,3,1,-6205.168385661702,-5446.248070500711,17199.89011692169,8756.450901665743,12635.647922866563,1047.506097343954,72,0.07836467772722244,1.840985873968748e-06,1,0,1.152025580406189,109398.5859375,382405.5625,4,0.004505987744778395,0.22975677251815796
inferred_20260921_seed0,0,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,A2C-MADRL,4,1,1,-30700.422504430582,-26679.13883811153,17400.75986144845,9312.296130818231,67035.91418796722,5555.888015370148,96,0.16377653181552887,1.963635440915823e-07,1,0,1.081774115562439,1541195.875,6717099.0,4,0.0029607678297907114,0.25931426882743835
inferred_20260921_seed0,0,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,A2C-MADRL,4,2,1,-10565.088248813157,-9417.733140667533,31364.14786332415,17328.22169385526,21313.86857259904,1597.6280823493444,96,-0.0012247959384694695,9.982443316403078e-07,1,0,0.5781402587890625,268102.09375,985980.75,4,0.004329370800405741,0.2561935484409332
inferred_20260921_seed0,0,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,A2C-MADRL,4,3,1,-6868.504582078624,-6081.607101445161,20221.032697337978,16776.6815334023,13619.000661030706,1115.4836235279195,96,0.3860654830932617,1.4270657402448705e-06,1,0,1.0462394952774048,93253.0859375,272973.46875,4,0.0043445308692753315,0.19629143178462982
inferred_20260921_seed0,0,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,A2C-MADRL,5,1,1,-30893.902959583065,-26925.372591771036,18181.002146455274,10059.890635600314,67397.96689764879,5398.551642178683,120,0.32062533497810364,2.077783136655853e-07,1,0,1.790004849433899,1471548.875,6953048.5,4,0.002926637651398778,0.25690966844558716
inferred_20260921_seed0,0,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,A2C-MADRL,5,2,1,-8654.34482076746,-7657.006351546625,30640.789884903916,9057.94969293454,17467.48895380153,1509.1175772630008,120,0.22126628458499908,7.183613348615836e-08,1,0,1.4098901748657227,110563.0390625,123956.015625,4,0.0019949537236243486,0.24092809855937958
inferred_20260921_seed0,0,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,A2C-MADRL,5,3,1,-6270.065441404122,-5535.4811196334795,19135.014656467785,10769.899978912674,12604.371441547803,1050.5905839755662,120,-0.11246836185455322,8.820558718980465e-07,1,0,0.4816821813583374,158852.59375,348716.875,4,0.003291558939963579,0.1976342350244522
inferred_20260921_seed0,0,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,A2C-MADRL,6,1,1,-30442.063802462653,-26512.538605988757,18377.95444473021,11626.986024747905,66315.47776238465,5432.661754716519,144,0.16701216995716095,5.158306635166809e-07,1,0,1.2138139009475708,1663589.625,6850296.5,4,0.0025557305198162794,0.2552368640899658
inferred_20260921_seed0,0,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,A2C-MADRL,6,2,1,-9685.869295813081,-8683.15497828557,30540.061394392644,16432.5876862708,19436.480698221807,1592.8667303042303,144,0.08333756774663925,3.476331187357573e-07,1,0,1.2408570051193237,374418.78125,503847.9375,4,0.002463308162987232,0.2247343361377716
inferred_20260921_seed0,0,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,A2C-MADRL,6,3,1,-6603.216166305876,-5808.0571768589725,21338.90955102221,18096.291115659216,12921.138117716107,1144.0174738261449,144,-0.09045811742544174,4.997436420239865e-08,1,0,1.5225276947021484,250119.171875,331301.84375,4,0.0017501190304756165,0.17902305722236633
inferred_20260921_seed0,0,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,A2C-MADRL,7,1,1,-29179.438668572417,-25406.704048436688,20446.232949291,11634.193414879339,63417.40031397558,5143.740185806707,168,0.42732712626457214,2.345238243606218e-07,1,0,2.8375885486602783,1559308.375,6555417.0,4,0.0018955492414534092,0.2542003393173218
inferred_20260921_seed0,0,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,A2C-MADRL,7,2,1,-11099.499266302231,-9706.6268270659,33452.18650633702,14945.701325685655,22514.53668813729,1603.9548924944106,168,0.0400896854698658,7.923032541157227e-08,1,0,0.7167151570320129,409969.15625,848657.375,4,0.0019900233019143343,0.2212747037410736
inferred_20260921_seed0,0,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,A2C-MADRL,7,3,1,-8402.032457753334,-7482.217648057396,17805.914296298353,13054.99071636111,17299.58746111143,1440.7605817840597,168,0.1944751739501953,1.846195374355375e-07,1,0,0.9082639813423157,206555.796875,595072.5,4,0.00198551663197577,0.17862668633460999
inferred_20260921_seed0,0,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,A2C-MADRL,8,1,1,-29061.68990193032,-25299.871549848773,19773.875530523135,10268.7455614252,63246.30551131411,5210.541567089969,192,-0.21497976779937744,3.306146538761823e-07,1,0,0.9706154465675354,1252068.0,6710546.0,4,0.0020309335086494684,0.25314468145370483
inferred_20260921_seed0,0,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,A2C-MADRL,8,2,1,-9465.633820885987,-8468.40028623553,33258.666118432295,13854.013514442668,18940.844951618863,1558.0525162006493,192,0.4335689842700958,2.2552073630777159e-07,1,0,2.0040972232818604,571321.6875,648563.625,4,0.002223624149337411,0.21795356273651123
inferred_20260921_seed0,0,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,A2C-MADRL,8,3,1,-9116.565505897066,-8061.580077914057,17211.715443046283,21273.40192571532,18548.584796715186,1478.594187816582,192,-0.021649787202477455,2.836377461790107e-07,1,0,1.2171820402145386,250387.859375,407917.25,4,0.0022352738305926323,0.19439303874969482
inferred_20260921_seed0,0,11ed1195aabfcd298bcaf379e7f064ad8010cd8ca67a057b647baa8bf9ef6e77,A2C-MADRL,9,1,1,-28515.45032596415,-24791.372361683265,20568.536194356253,11792.789813089785,61929.38623514494,5074.054180498001,216,0.023513803258538246,3.6561809224622266e-07,1,0,1.1712268590927124,1543803.625,6430890.0,4,0.002349739894270897,0.25208190083503723
